Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2007","2007","index","115.23","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2008","2008","index","127.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2009","2009","index","126.81","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2010","2010","index","85.46","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2011","2011","index","105.42","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2012","2012","index","111.74","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2013","2013","index","94.72","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2014","2014","index","90.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2015","2015","index","109.73","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2016","2016","index","100.06","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2017","2017","index","94.13","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2018","2018","index","89.08","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","773","Flax fibre and tow","2019","2019","index","93.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2001","2001","index","5000","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2002","2002","index","1250","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2003","2003","index","1431.25","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2004","2004","index","1500","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2005","2005","index","1250","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2006","2006","index","1000","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2007","2007","index","750","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2008","2008","index","625","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2009","2009","index","375","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2010","2010","index","281.25","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2011","2011","index","258.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2012","2012","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2013","2013","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2014","2014","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2015","2015","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","87.5","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","112.5","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","125","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2001","2001","index","87.23","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2002","2002","index","88.39","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2003","2003","index","84.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2004","2004","index","92.26","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2005","2005","index","101.83","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2006","2006","index","100.98","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2007","2007","index","104.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2008","2008","index","95.2","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2009","2009","index","95.46","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2010","2010","index","89.66","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2011","2011","index","98.26","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2012","2012","index","100.51","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2013","2013","index","97.8","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2014","2014","index","107.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2015","2015","index","107.05","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","85.26","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","86.55","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","89.03","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","84.89","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2001","2001","index","88.76","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2002","2002","index","106.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2003","2003","index","104.79","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2004","2004","index","107.4","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2005","2005","index","113.61","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2006","2006","index","115.38","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2007","2007","index","118.93","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2008","2008","index","92.31","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2009","2009","index","95.86","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2010","2010","index","85.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2011","2011","index","95.86","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2012","2012","index","90.53","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2013","2013","index","97.63","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2014","2014","index","97.63","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2015","2015","index","94.62","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2016","2016","index","107.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2017","2017","index","94.62","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2018","2018","index","117.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","549","Gooseberries","2019","2019","index","123.55","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2001","2001","index","43.48","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2002","2002","index","39.92","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2003","2003","index","63.76","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2004","2004","index","57.7","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2005","2005","index","60.15","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2006","2006","index","43.76","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2007","2007","index","58.88","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2008","2008","index","50.07","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2009","2009","index","55.83","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2010","2010","index","60.61","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2011","2011","index","77.08","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2012","2012","index","49.88","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2013","2013","index","82.07","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2014","2014","index","98.79","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2015","2015","index","88.82","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2016","2016","index","112.39","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2017","2017","index","108.42","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2018","2018","index","117.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2019","2019","index","126.72","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2001","2001","index","414.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2002","2002","index","222.73","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2003","2003","index","138.25","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2004","2004","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2005","2005","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2006","2006","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2007","2007","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2008","2008","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2009","2009","index","115.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2010","2010","index","111.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2011","2011","index","110.52","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2012","2012","index","120.66","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2013","2013","index","120.05","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2014","2014","index","110.06","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2015","2015","index","92.47","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2016","2016","index","97.47","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2017","2017","index","95.24","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2018","2018","index","93.09","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","777","Hemp tow waste","2019","2019","index","91.17","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2001","2001","index","93.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2002","2002","index","36.85","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2003","2003","index","43.35","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2004","2004","index","39.02","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2005","2005","index","54.19","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2006","2006","index","21.68","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2007","2007","index","32.51","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2008","2008","index","71.75","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2009","2009","index","8.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2010","2010","index","15.39","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2011","2011","index","28.83","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2012","2012","index","53.11","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2013","2013","index","111.85","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2014","2014","index","112.72","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2015","2015","index","59.61","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2016","2016","index","127.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2017","2017","index","233.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2018","2018","index","458.89","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","336","Hempseed","2019","2019","index","627.1","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2001","2001","index","74.81","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2002","2002","index","70.21","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2003","2003","index","68.51","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2004","2004","index","74.82","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2005","2005","index","74.12","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2006","2006","index","78.65","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2007","2007","index","75.82","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2008","2008","index","81.14","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2009","2009","index","75.71","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2010","2010","index","72.8","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2011","2011","index","84.77","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2012","2012","index","91.68","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2013","2013","index","96.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2014","2014","index","105.76","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2015","2015","index","95.69","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2016","2016","index","98.55","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2017","2017","index","92.06","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2018","2018","index","91.83","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","1182","Honey, natural","2019","2019","index","89.74","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2001","2001","index","200.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2002","2002","index","198.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2003","2003","index","172.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2004","2004","index","157.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2005","2005","index","130","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2006","2006","index","118.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2007","2007","index","93","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2008","2008","index","100","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2009","2009","index","106.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2010","2010","index","66.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2011","2011","index","117.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2012","2012","index","115.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2013","2013","index","110","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2014","2014","index","101.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2015","2015","index","146","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2016","2016","index","52.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2017","2017","index","58","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2018","2018","index","48","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","677","Hops","2019","2019","index","68.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2001","2001","index","13.27","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2002","2002","index","21.96","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2003","2003","index","32.42","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2004","2004","index","20.04","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2005","2005","index","14.98","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2006","2006","index","31.81","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2007","2007","index","7.56","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2008","2008","index","15.82","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2009","2009","index","19.46","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2010","2010","index","14.55","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2011","2011","index","90.57","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2012","2012","index","76.83","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2013","2013","index","45.02","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2014","2014","index","54.71","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2015","2015","index","68.65","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2016","2016","index","176.63","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2017","2017","index","535.81","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2018","2018","index","527.33","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","201","Lentils","2019","2019","index","315.81","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","333","Linseed","2001","2001","index","5.67","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","333","Linseed","2002","2002","index","4.9","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","333","Linseed","2003","2003","index","5.71","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","333","Linseed","2004","2004","index","6.57","Fc","Calculated data"
"QI","Production Indices","185","Russian Federation","432","Gross Production Index Number (2014-2016 = 100)","333","Linseed","2005","2005","index","7.04","Fc","Calculated data"
