Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2016","2016","index","103.87","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2017","2017","index","106.42","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2018","2018","index","108.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2019","2019","index","111.51","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","1965","1965","index","9.31","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2001","2001","index","59.75","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2002","2002","index","64.79","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2003","2003","index","60.76","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2004","2004","index","65.78","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2005","2005","index","66.74","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2006","2006","index","72.66","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2007","2007","index","73.35","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2008","2008","index","75.1","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2009","2009","index","80.53","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2010","2010","index","81.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2011","2011","index","92.31","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2012","2012","index","98.03","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2013","2013","index","104.32","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2014","2014","index","105.2","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2015","2015","index","97.69","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2016","2016","index","97.11","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2017","2017","index","97.07","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2018","2018","index","99.33","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","399","Eggplants (aubergines)","2019","2019","index","98.39","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","1965","1965","index","4.78","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","index","49.68","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","index","51.09","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","index","51.83","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","index","58","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","index","59.31","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","index","64.99","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","index","68.07","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","index","70.38","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","index","74.6","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","index","78.02","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","index","80.06","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","index","84.42","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","index","88.58","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","index","94.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","index","99.7","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","index","105.34","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","index","111.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","index","120.95","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","1062","Eggs, hen, in shell","2019","2019","index","133.38","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","1965","1965","index","14.01","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2001","2001","index","77.04","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2002","2002","index","80.47","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2003","2003","index","83.81","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2004","2004","index","87.1","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2005","2005","index","88.49","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2006","2006","index","85.73","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2007","2007","index","89.87","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2008","2008","index","90.08","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2009","2009","index","91.49","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2010","2010","index","93.05","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2011","2011","index","94.59","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2012","2012","index","96.23","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2013","2013","index","97.02","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2014","2014","index","99.08","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2015","2015","index","100.14","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2016","2016","index","100.78","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2017","2017","index","102","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2018","2018","index","103.23","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2019","2019","index","104.47","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","1965","1965","index","2.89","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2001","2001","index","10.01","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2002","2002","index","11.12","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2003","2003","index","13.34","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2004","2004","index","13.34","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2005","2005","index","13.9","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2006","2006","index","42.76","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2007","2007","index","43.35","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2008","2008","index","50.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2009","2009","index","70.51","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2010","2010","index","86.91","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2011","2011","index","65.48","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2012","2012","index","107.5","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2013","2013","index","95.05","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2014","2014","index","82.88","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2015","2015","index","86.88","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2016","2016","index","130.24","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2017","2017","index","156.53","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2018","2018","index","114.51","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2019","2019","index","113.62","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","1965","1965","index","9.37","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2001","2001","index","66.3","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2002","2002","index","65.8","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2003","2003","index","67.01","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2004","2004","index","47.29","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2005","2005","index","57.73","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2006","2006","index","67.89","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2007","2007","index","62.92","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2008","2008","index","73.77","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2009","2009","index","72.89","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2010","2010","index","72.56","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2011","2011","index","76.41","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2012","2012","index","82.87","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2013","2013","index","93.86","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2014","2014","index","99.48","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2015","2015","index","100.77","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","99.76","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","105.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","106.86","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","108.37","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","1965","1965","index","35.5","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2001","2001","index","62.12","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2002","2002","index","65.01","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2003","2003","index","67.84","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2004","2004","index","69.93","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2005","2005","index","72.42","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2006","2006","index","74.94","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2007","2007","index","77.56","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2008","2008","index","80","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2009","2009","index","82.62","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2010","2010","index","85.15","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2011","2011","index","87.63","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2012","2012","index","90.25","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2013","2013","index","92.74","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2014","2014","index","98.95","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2015","2015","index","99.7","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2016","2016","index","101.35","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2017","2017","index","103.92","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2018","2018","index","106.54","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","541","Fruit, stone nes","2019","2019","index","109.16","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","1965","1965","index","26.86","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2001","2001","index","46.79","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2002","2002","index","45.95","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2003","2003","index","49.49","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2004","2004","index","54.57","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2005","2005","index","52.61","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2006","2006","index","54.78","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2007","2007","index","58.3","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2008","2008","index","61.78","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2009","2009","index","67.59","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2010","2010","index","74.35","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2011","2011","index","74.04","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2012","2012","index","75.58","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2013","2013","index","89.07","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2014","2014","index","101.31","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2015","2015","index","99.01","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","99.68","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","95.1","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","99.94","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","102.71","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","1965","1965","index","7.55","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2001","2001","index","34.71","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2002","2002","index","34.93","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2003","2003","index","31.93","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2004","2004","index","48.28","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2005","2005","index","45.17","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2006","2006","index","41.79","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2007","2007","index","54.24","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2008","2008","index","74.65","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2009","2009","index","58.06","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2010","2010","index","58.27","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2011","2011","index","73.9","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2012","2012","index","85.79","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2013","2013","index","87.96","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2014","2014","index","87.47","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2015","2015","index","99.56","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","112.97","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","118.28","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","112.55","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","203.31","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","1965","1965","index","2.61","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2001","2001","index","27.34","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2002","2002","index","31.91","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2003","2003","index","33.3","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2004","2004","index","35.88","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2005","2005","index","42.67","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2006","2006","index","46.5","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2007","2007","index","46.76","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2008","2008","index","46.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2009","2009","index","45.18","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2010","2010","index","45.8","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2011","2011","index","83.44","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2012","2012","index","89.86","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2013","2013","index","81.18","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2014","2014","index","77.85","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2015","2015","index","90.33","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2016","2016","index","131.81","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2017","2017","index","127.18","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2018","2018","index","209.43","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","720","Ginger","2019","2019","index","212.52","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","1965","1965","index","6.67","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2001","2001","index","43.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2002","2002","index","46.69","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2003","2003","index","47.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2004","2004","index","48.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2005","2005","index","49.36","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2006","2006","index","52.7","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2007","2007","index","59.37","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2008","2008","index","66.7","Fc","Calculated data"
"QI","Production Indices","100","India","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2009","2009","index","72.04","Fc","Calculated data"
