Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7007","July","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2001","2001","°C","1.1","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2002","2002","°C","0.47","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2003","2003","°C","1.378","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2004","2004","°C","0.155","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2005","2005","°C","0.83","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2006","2006","°C","0.521","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2007","2007","°C","1.836","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2008","2008","°C","1.113","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2009","2009","°C","0.437","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2010","2010","°C","1.279","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2011","2011","°C","0.728","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2012","2012","°C","0.494","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2013","2013","°C","1.129","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2014","2014","°C","1.514","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2015","2015","°C","0.849","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2016","2016","°C","1.998","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2017","2017","°C","1.589","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2018","2018","°C","1.274","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7008","August","2019","2019","°C","1.021","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7008","August","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2001","2001","°C","-0.14","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2002","2002","°C","0.222","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2003","2003","°C","1.28","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2004","2004","°C","0.876","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2005","2005","°C","1.816","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2006","2006","°C","1.408","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2007","2007","°C","1.557","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2008","2008","°C","0.341","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2009","2009","°C","1.6","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2010","2010","°C","0.509","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2011","2011","°C","0.723","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2012","2012","°C","1.613","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2013","2013","°C","-0.203","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2014","2014","°C","0.176","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2015","2015","°C","1.253","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2016","2016","°C","2.045","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2017","2017","°C","0.458","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2018","2018","°C","1.799","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7009","September","2019","2019","°C","0.841","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7009","September","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2001","2001","°C","0.315","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2002","2002","°C","0.341","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2003","2003","°C","2.116","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2004","2004","°C","0.649","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2005","2005","°C","2.922","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2006","2006","°C","0.346","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2007","2007","°C","2.854","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2008","2008","°C","3.383","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2009","2009","°C","2.194","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2010","2010","°C","1.777","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2011","2011","°C","3.248","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2012","2012","°C","2.099","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2013","2013","°C","0.853","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2014","2014","°C","-0.039","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2015","2015","°C","1.118","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2016","2016","°C","0.695","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2017","2017","°C","1.099","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2018","2018","°C","4.239","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2019","2019","°C","2.641","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2001","2001","°C","3.64","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2002","2002","°C","0.985","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2003","2003","°C","0.175","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2004","2004","°C","3.518","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2005","2005","°C","4.4","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2006","2006","°C","2.056","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2007","2007","°C","2.638","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2008","2008","°C","3.457","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2009","2009","°C","0.242","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2010","2010","°C","3.89","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2011","2011","°C","1.219","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2012","2012","°C","2.662","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2013","2013","°C","5.397","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2014","2014","°C","1.327","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2015","2015","°C","1.582","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2016","2016","°C","-0.559","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2017","2017","°C","2.714","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2018","2018","°C","1.695","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2019","2019","°C","1.736","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2001","2001","°C","-0.059","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2002","2002","°C","-3.302","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2003","2003","°C","3.835","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2004","2004","°C","-0.983","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2005","2005","°C","1.442","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2006","2006","°C","3.575","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2007","2007","°C","3.273","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2008","2008","°C","2.263","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2009","2009","°C","-1.739","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2010","2010","°C","-0.679","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2011","2011","°C","3.057","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2012","2012","°C","-1.421","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2013","2013","°C","4.956","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2014","2014","°C","2.641","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2015","2015","°C","3.905","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2016","2016","°C","0.527","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2017","2017","°C","3.645","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2018","2018","°C","0.862","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2019","2019","°C","2.867","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2001","2001","°C","-0.728","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2002","2002","°C","2.456","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2003","2003","°C","0.072","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2004","2004","°C","2.79","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2005","2005","°C","1.015","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2006","2006","°C","-0.13","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2007","2007","°C","3.46","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2008","2008","°C","3.068","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2009","2009","°C","1.285","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2010","2010","°C","-1.371","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2011","2011","°C","0.357","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2012","2012","°C","1.885","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2013","2013","°C","0.109","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2014","2014","°C","2.05","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2015","2015","°C","3.712","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2016","2016","°C","3.95","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2017","2017","°C","2.506","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2018","2018","°C","3.12","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2019","2019","°C","2.529","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2001","2001","°C","1.501","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2002","2002","°C","2.504","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2003","2003","°C","1.885","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2004","2004","°C","0.779","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2005","2005","°C","1.75","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2006","2006","°C","0.232","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2007","2007","°C","3.024","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2008","2008","°C","2.499","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2009","2009","°C","1.615","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2010","2010","°C","1.323","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2011","2011","°C","3.439","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2012","2012","°C","2.165","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2013","2013","°C","1.401","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2014","2014","°C","3.665","Fc","Calculated data"
